TIMESTAMP,ContextTokens,GeneratedTokens
XXX,463,174
XXX,3,10
XXX,12,103
XXX,10,254
XXX,26,89
XXX,1228,839
XXX,164,39
XXX,1970,663
XXX,11,538
XXX,60,967
XXX,28,501
XXX,11,263
XXX,38,25
XXX,21,55
XXX,4855,366
XXX,736,349
XXX,99,139
XXX,35,523
XXX,29,734
XXX,101,384
XXX,30,317
XXX,282,204
XXX,32,190
XXX,113,43
XXX,51,546
XXX,35,35
XXX,13,417
XXX,181,500
XXX,834,177
XXX,6,500
XXX,377,397
XXX,167,282
XXX,119,345
XXX,216,400
XXX,111,190
XXX,806,420
XXX,17,116
XXX,120,256
XXX,647,669
XXX,139,247
XXX,22,156
XXX,66,493
XXX,1886,299
XXX,49,226
XXX,16,577
XXX,35,452
XXX,59,53
XXX,20,368
XXX,14,30
XXX,24,656
XXX,14,234
XXX,221,439
XXX,21,28
XXX,2109,205
XXX,342,566
XXX,33,308
XXX,169,160
XXX,13,384
XXX,9,385
XXX,48,293
XXX,27,358
XXX,6,39
XXX,7,260
XXX,9,17
XXX,47,613
XXX,206,288
XXX,51,408
XXX,19,220
XXX,18,204
XXX,38,724
XXX,172,239
XXX,10,215
XXX,10,198
XXX,122,41
XXX,19,276
XXX,55,17
XXX,2,29
XXX,501,213
XXX,69,440
XXX,14,635
XXX,93,721
XXX,6,103
XXX,15,259
XXX,114,202
XXX,10,132
XXX,9,281
XXX,108,326
XXX,17,188
XXX,17,863
XXX,60,486
XXX,21,235
XXX,15,236
XXX,364,836
XXX,396,607
XXX,7,94
XXX,2,963
XXX,64,241
XXX,6,31
XXX,30,250
XXX,119,127
XXX,1891,210
XXX,160,706
XXX,11,248
XXX,38,229
XXX,12,676
XXX,279,462
XXX,13,332
XXX,16,21
XXX,43,307
XXX,58,217
XXX,2,55
XXX,22,233
XXX,38,934
XXX,100,733
XXX,1952,309
XXX,11,152
XXX,9,64
XXX,8,535
XXX,316,506
XXX,12,174
XXX,7,760
XXX,25,178
XXX,12,381
XXX,2,10
XXX,31,967
XXX,16,415
XXX,8,279
XXX,140,994
XXX,53,508
XXX,17,250
XXX,74,544
XXX,29,41
XXX,65,710
XXX,10,248
XXX,1223,592
XXX,1191,513
XXX,17,236
XXX,9,159
XXX,112,173
XXX,5,285
XXX,421,395
XXX,1491,299
XXX,129,507
XXX,26,29
XXX,19,425
XXX,32,386
XXX,10,78
XXX,73,381
XXX,13,104
XXX,29,488
XXX,18,943
XXX,45,284
XXX,165,203
XXX,59,385
XXX,34,361
XXX,152,104
XXX,33,33
XXX,864,896
XXX,28,365
XXX,69,270
XXX,10,26
XXX,145,338
XXX,20,130
XXX,16,779
XXX,21,267
XXX,10,614
XXX,2,27
XXX,154,747
XXX,14,385
XXX,63,244
XXX,81,610
XXX,974,103
XXX,38,71
XXX,48,82
XXX,86,154
XXX,427,327
XXX,24,204
XXX,37,107
XXX,75,679
XXX,26,232
XXX,10,494
XXX,77,98
XXX,40,59
XXX,20,280
XXX,54,312
XXX,25,452
XXX,66,298
XXX,73,98
XXX,2231,157
XXX,36,667
XXX,22,98
XXX,752,288
XXX,614,68
XXX,88,65
XXX,25,376
XXX,38,515
XXX,33,446
XXX,10,284
XXX,13,42
XXX,12,317
XXX,87,30
XXX,11,341
XXX,18,472
XXX,135,612
XXX,321,364
XXX,15,288
XXX,8,500
XXX,22,351
XXX,148,595
XXX,1951,118
XXX,40,302
XXX,19,327
XXX,15,387
XXX,84,60
XXX,8,33
XXX,127,637
XXX,20,180
XXX,10,364
XXX,16,402
XXX,13,49
XXX,43,29
XXX,438,551
XXX,253,263
XXX,264,268
XXX,10,164
XXX,24,170
XXX,38,542
XXX,274,954
XXX,121,379
XXX,402,780
XXX,13,77
XXX,148,289
XXX,196,169
XXX,97,313
XXX,20,127
XXX,134,3
XXX,3381,3
XXX,3217,198
XXX,35,792
XXX,18,67
XXX,68,288
XXX,88,602
XXX,45,251
XXX,112,233
XXX,17,340
XXX,46,551
XXX,756,650
XXX,19,50
XXX,16,132
XXX,4362,188
XXX,9,190
XXX,47,77
XXX,1593,394
XXX,153,638
XXX,9,132
XXX,88,707
XXX,50,851
XXX,592,856
XXX,95,282
XXX,12,107
XXX,18,395
XXX,27,158
XXX,8,43
XXX,118,103
XXX,11,1012
XXX,86,283
XXX,48,269
XXX,378,945
XXX,103,534
XXX,15,51
XXX,1052,212
XXX,1568,126
XXX,16,273
XXX,12,240
XXX,9,355
XXX,289,204
XXX,57,394
XXX,20,303
XXX,202,151
XXX,11,444
XXX,22,475
XXX,17,177
XXX,64,212
XXX,19,29
XXX,174,219
XXX,20,14
XXX,8,43
XXX,13,487
XXX,17,86
XXX,183,334
XXX,36,386
XXX,26,71
XXX,139,73
XXX,25,462
XXX,18,388
XXX,10,280
XXX,21,282
XXX,72,29
XXX,1044,461
XXX,982,497
XXX,2309,101
XXX,1055,29
XXX,32,339
XXX,19,62
XXX,2,10
XXX,13,254
XXX,55,448
XXX,65,89
XXX,478,696
XXX,3,10
XXX,38,19
XXX,5,269
XXX,175,238
XXX,143,860
XXX,245,460
XXX,13,226
XXX,146,520
XXX,18,122
XXX,16,208
XXX,5,169
XXX,22,107
XXX,29,152
XXX,24,734
XXX,17,539
XXX,20,388
XXX,25,922
XXX,9,34
XXX,50,36
XXX,74,740
XXX,22,475
XXX,61,534
XXX,33,687
XXX,22,248
XXX,37,263
XXX,8,3
XXX,70,845
XXX,301,153
XXX,3,10
XXX,21,232
XXX,14,733
XXX,142,9
XXX,19,530
XXX,297,352
XXX,2,390
XXX,18,508
XXX,293,195
XXX,38,919
XXX,565,256
XXX,209,89
XXX,26,101
XXX,454,665
XXX,17,116
XXX,19,24
XXX,15,181
XXX,139,802
XXX,14,938
XXX,21164,327
XXX,19,113
XXX,34,570
XXX,132,361
XXX,21,272
XXX,17,135
XXX,105,232
XXX,134,196
XXX,17,95
XXX,15,294
XXX,208,944
XXX,47,337
XXX,155,191
XXX,51,338
XXX,45,40
XXX,171,765
XXX,57,144
XXX,207,349
XXX,17,421
XXX,19,555
XXX,51,135
XXX,8,96
XXX,12,59
XXX,133,535
XXX,24,307
XXX,2,37
XXX,42,663
XXX,3,17
XXX,44,354
XXX,14,438
XXX,8,385
XXX,250,786
XXX,16,323
XXX,184,215
XXX,13,548
XXX,889,481
XXX,13,14
XXX,1612,137
XXX,1569,227
XXX,1225,239
XXX,1748,228
XXX,20,567
XXX,40,38
XXX,22,343
XXX,7,228
XXX,26,280
XXX,20,157
XXX,115,452
XXX,11,377
XXX,1123,694
XXX,166,588
XXX,12,248
XXX,14,284
XXX,69,98
XXX,12,361
XXX,77,701
XXX,16,24
XXX,20,237
XXX,21,345
XXX,11,140
XXX,47,317
XXX,763,325
XXX,2,10
XXX,28,248
XXX,23,161
XXX,27,358
XXX,33,518
XXX,24,547
XXX,38,152
XXX,42,27
XXX,49,185
XXX,87,593
XXX,2,10
XXX,23,908
XXX,15,263
XXX,7,328
XXX,58,457
XXX,11,177
XXX,3,358
XXX,133,167
XXX,6,161
XXX,25,337
XXX,74,974
XXX,20,327
XXX,118,122
XXX,271,15
XXX,11,487
XXX,487,287
XXX,157,39
XXX,74,413
XXX,53,104
XXX,1240,41
XXX,1420,6
XXX,14,929
XXX,63,424
XXX,26,436
XXX,17,426
XXX,6,354
XXX,13,379
XXX,57,254
XXX,11,200
XXX,6,24
XXX,508,721
XXX,47,46
XXX,39,558
XXX,20,3
XXX,460,189
XXX,885,807
XXX,13,21
XXX,198,113
XXX,6,28
XXX,152,153
XXX,42,26
XXX,18,575
XXX,4,124
XXX,21,268
XXX,21,553
XXX,58,109
XXX,31,495
XXX,91,320
XXX,16,204
XXX,53,558
XXX,20,329
XXX,21,448
XXX,86,29
XXX,48,458
XXX,14,194
XXX,64,349
XXX,103,540
XXX,42,330
XXX,63,478
XXX,159,1000
XXX,38,531
XXX,96,325
XXX,9,312
XXX,16,326
XXX,355,453
XXX,160,205
XXX,16,265
XXX,53,65
XXX,747,328
XXX,1558,127
XXX,1491,218
XXX,2212,204
XXX,61,263
XXX,258,395
XXX,116,3
XXX,18,559
XXX,24,289
XXX,220,611
XXX,7,144
XXX,16,468
XXX,37,49
XXX,15,233
XXX,134,383
XXX,23,595
XXX,444,17
XXX,30,198
XXX,11,307
XXX,113,245
XXX,20,407
XXX,50,474
XXX,18,120
XXX,3528,10
XXX,69,129
XXX,35,58
XXX,13,32
XXX,16,91
XXX,16,134
XXX,28,65
XXX,16,35
XXX,35,36
XXX,570,397
XXX,23,422
XXX,74,481
XXX,16,116
XXX,15,559
XXX,145,496
XXX,45,29
XXX,5,309
XXX,29,290
XXX,11,22
XXX,62,286
XXX,162,47
XXX,27,671
XXX,33,308
XXX,162,270
XXX,319,747
XXX,10,615
XXX,32,357
XXX,47,919
XXX,13,114
XXX,2951,513
XXX,651,845
XXX,123,149
XXX,920,723
XXX,403,848
XXX,563,1173
XXX,813,1070
XXX,48,487
XXX,66,295
XXX,96,553
XXX,182,991
XXX,66,242
XXX,10,315
XXX,58,227
XXX,3,29
XXX,10,636
XXX,12,196
XXX,23,51
XXX,62,190
XXX,966,867
XXX,867,803
XXX,6,25
XXX,44,955
XXX,19,452
XXX,16,204
XXX,192,960
XXX,71,47
XXX,217,122
XXX,79,888
XXX,13,233
XXX,28,61
XXX,241,278
XXX,29,621
XXX,79,160
XXX,55,43
XXX,243,6
XXX,32,14
XXX,25,446
XXX,767,178
XXX,2175,188
XXX,1636,379
XXX,1296,503
XXX,193,330
XXX,85,651
XXX,22,65
XXX,31,71
XXX,46,36
XXX,11,303
XXX,85,66
XXX,15,251
XXX,60,967
XXX,36,3
XXX,2246,186
XXX,17,328
XXX,12,205
XXX,44,178
XXX,70,135
XXX,4,62
XXX,16,86
XXX,352,95
XXX,48,570
XXX,22,355
XXX,51,859
XXX,60,558
XXX,390,380
XXX,438,685
XXX,8,374
XXX,6,185
XXX,450,598
XXX,69,128
XXX,23,464
XXX,134,969
XXX,128,793
XXX,397,214
XXX,98,252
XXX,37,495
XXX,16,437
XXX,33,442
XXX,89,758
XXX,14,358
XXX,352,523
XXX,49,49
XXX,41,63
XXX,2,10
XXX,46,17
XXX,71,52
XXX,131,143
XXX,123,179
XXX,353,178
XXX,13,957
XXX,383,220
XXX,84,281
XXX,18,350
XXX,52,866
XXX,262,105
XXX,8,349
XXX,10,494
XXX,55,43
XXX,243,6
XXX,104,524
XXX,67,412
XXX,10,510
XXX,1344,708
XXX,1448,534
XXX,1392,589
XXX,73,267
XXX,98,682
XXX,78,535
XXX,17,152
XXX,43,162
XXX,35,665
XXX,23,191
XXX,26,388
XXX,71,760
XXX,8,276
XXX,61,204
XXX,19,485
XXX,12,395
XXX,11,171
XXX,538,103
XXX,40,43
XXX,15,27
XXX,62,405
XXX,36,332
XXX,20,64
XXX,24,528
XXX,35,973
XXX,10,532
XXX,480,593
XXX,3202,420
XXX,3183,296
XXX,209,343
XXX,137,181
XXX,2,10
XXX,10,149
XXX,61,76
XXX,16,57
XXX,92,96
XXX,80,377
XXX,183,580
XXX,334,246
XXX,79,160
XXX,973,497
XXX,11,411
XXX,154,370
XXX,13,902
XXX,1767,755
XXX,375,430
XXX,12,305
XXX,26,361
XXX,93,264
XXX,21,752
XXX,42,111
XXX,21,33
XXX,17,480
XXX,183,894
XXX,31,247
XXX,432,533
XXX,26,134
XXX,41,283
XXX,21,218
XXX,115,102
XXX,30,421
XXX,33,357
XXX,654,198
XXX,814,201
XXX,18,655
XXX,400,170
XXX,14,23
XXX,1705,763
XXX,757,797
XXX,60,388
XXX,632,819
XXX,234,965
XXX,47,45
XXX,576,6
XXX,840,302
XXX,23,145
XXX,117,109
XXX,95,735
XXX,16,205
XXX,36,208
XXX,27,326
XXX,11,266
XXX,35,257
XXX,9,329
XXX,37,85
XXX,15,86
XXX,18,506
XXX,8,484
XXX,144,126
XXX,14,144
XXX,14,581
XXX,21,127
XXX,9,92
XXX,18,259
XXX,106,363
XXX,14,364
XXX,12,134
XXX,24,143
XXX,18,210
XXX,18,157
XXX,70,272
XXX,13,461
XXX,380,558
XXX,18,612
XXX,2,10
XXX,365,762
XXX,34,466
XXX,319,33
XXX,161,106
XXX,6,292
XXX,252,667
XXX,22,495
XXX,17,68
XXX,5,356
XXX,424,567
XXX,714,442
XXX,16,397
XXX,88,60
XXX,27,225
XXX,236,55
XXX,34,34
XXX,25,457
XXX,16,369
XXX,495,138
XXX,76,557
XXX,26,366
XXX,29,330
XXX,23,230
XXX,2720,150
XXX,87,185
XXX,215,233
XXX,37,610
XXX,19,215
XXX,82,185
XXX,40,858
XXX,19,271
XXX,7,94
XXX,153,118
XXX,13,939
XXX,62,11
XXX,15,497
XXX,25,362
XXX,14,133
XXX,56,815
XXX,12,427
XXX,377,157
XXX,167,618
XXX,24,372
XXX,68,775
XXX,13,161
XXX,50,537
XXX,11,164
XXX,2,10
XXX,14,154
XXX,30,295
XXX,25,153
XXX,7,324
XXX,2,10
XXX,377,118
XXX,11,185
XXX,19,393
XXX,63,112
XXX,96,580
XXX,162,171
XXX,26,202
XXX,11,123
XXX,371,120
XXX,11,125
XXX,9,306
XXX,30,183
XXX,149,126
XXX,14,269
XXX,33,182
XXX,10,413
XXX,13,122
XXX,2,10
XXX,23,334
XXX,2,41
XXX,6,113
XXX,995,456
XXX,1044,372
XXX,314,758
XXX,119,943
XXX,298,585
XXX,92,37
XXX,6,31
XXX,36,517
XXX,14,93
XXX,16,156
XXX,6,160
XXX,663,163
XXX,233,399
XXX,26,17
XXX,26,159
XXX,26,874
XXX,20,303
XXX,95,937
XXX,31,195
XXX,12,263
XXX,17,79
XXX,65,44
XXX,25,244
XXX,7,178
XXX,11,587
XXX,15,418
XXX,7,245
XXX,18,155
XXX,64,777
XXX,13,236
XXX,8,229
XXX,46,165
XXX,19,1005
XXX,69,94
XXX,656,513
XXX,45,106
XXX,23,384
XXX,22,361
XXX,20,135
XXX,62,100
XXX,30,375
XXX,3001,1079
XXX,21,307
XXX,54,294
XXX,10,79
XXX,114,47
XXX,19,234
XXX,106,110
XXX,265,41
XXX,3804,988
XXX,19,94
XXX,86,171
XXX,34,60
XXX,166,494
XXX,47,21
XXX,1915,6
XXX,24,282
XXX,9,458
XXX,20,261
XXX,68,337
XXX,99,784
XXX,162,73
XXX,332,328
XXX,16,42
XXX,102,300
XXX,61,345
XXX,23,321
XXX,12,370
XXX,20,108
XXX,4,422
XXX,51,155
XXX,35,391
XXX,44,475
XXX,15,157
XXX,20,96
XXX,14,222
XXX,66,35
XXX,2189,60
XXX,13,313
XXX,29,407
XXX,164,373
XXX,9,422
XXX,30,571
XXX,27,40
XXX,52,206
XXX,40,438
XXX,114,480
XXX,635,4
XXX,15,285
XXX,101,452
XXX,10,909
XXX,17,196
XXX,16,40
XXX,10,23
XXX,253,39
XXX,1251,81
XXX,14,579
XXX,10,248
XXX,62,805
XXX,2413,299
XXX,65,325
XXX,18,390
XXX,18,472
XXX,1114,147
XXX,495,143
XXX,12,88
XXX,18,418
XXX,175,173
XXX,30,341
XXX,325,546
XXX,32,149
XXX,9,126
XXX,36,274
XXX,8,306
XXX,20,971
XXX,24,265
XXX,84,124
XXX,57,224
XXX,42,304
XXX,16,239
XXX,519,798
XXX,828,887
XXX,148,568
XXX,37,779
XXX,378,496
XXX,30,22
XXX,17,293
XXX,16,469
XXX,10,101
XXX,23,356
XXX,94,59
XXX,15,542
XXX,14,210
XXX,10,322
XXX,5,154
XXX,31,537
XXX,110,876
XXX,19,551
XXX,21,467
XXX,107,211
XXX,10,432
XXX,10,424
XXX,106,302
XXX,67,44
XXX,15,291
XXX,22,328
XXX,44,843
XXX,107,701
XXX,100,827
XXX,81,266
XXX,5620,191
XXX,33,439
XXX,57,317
XXX,623,781
XXX,92,669
XXX,20,3
XXX,14,42
XXX,20,268
XXX,40,356
XXX,8,449
XXX,67,570
XXX,34,886
XXX,43,884
XXX,24,155
XXX,104,700
XXX,17,363
XXX,23,47
XXX,9,128
XXX,28,269
XXX,10,174
XXX,12,369
XXX,102,695
XXX,48,382
XXX,121,682
XXX,38,437
XXX,6,10
XXX,11,106
XXX,14,134
XXX,684,224
XXX,2,47
XXX,5,652
XXX,5,247
XXX,28,257
XXX,15,281
XXX,94,85
XXX,17,331
XXX,1463,266
XXX,1489,273
XXX,29,816
XXX,12,47
XXX,274,64
XXX,22,219
XXX,345,320
XXX,2016,766
XXX,90,869
XXX,17,381
XXX,102,60
XXX,9,150
XXX,34,601
XXX,23,508
XXX,1541,739
XXX,215,62
XXX,78,563
XXX,1938,645
XXX,102,68
XXX,496,546
XXX,266,461
XXX,111,680
XXX,3116,134
XXX,42,918
XXX,16,384
XXX,6,295
XXX,2788,83
XXX,33,424
XXX,25,429
XXX,243,534
XXX,1331,573
XXX,1322,841
XXX,308,990
XXX,15,977
XXX,52,593
XXX,17,405
XXX,144,468
XXX,21,738
XXX,33,381
XXX,13,282
XXX,53,362
XXX,16,325
XXX,2,10
XXX,16,203
XXX,85,66
XXX,144,568
XXX,72,147
XXX,9,273
XXX,21,192
XXX,606,885
XXX,499,216
XXX,32,188
XXX,5,207
XXX,1351,573
XXX,462,73
XXX,71,229
XXX,17,470
XXX,17,23
XXX,6,22
XXX,29,252
XXX,89,710
XXX,12,125
XXX,15,407
XXX,3,10
XXX,413,410
XXX,26,248
XXX,165,92
XXX,22,357
XXX,11,106
XXX,91,481
XXX,1597,75
XXX,34,773
XXX,29,515
XXX,12,359
XXX,18,372
XXX,5,244
XXX,13,79
XXX,578,468
XXX,276,625
XXX,155,399
XXX,74,927
XXX,755,983
XXX,54,457
XXX,13,56
XXX,73,214
XXX,14,286
XXX,64,147
XXX,31,23
XXX,8,159
XXX,26,142
XXX,34,97
XXX,110,452
XXX,18,734
XXX,16,264
XXX,18,936
XXX,98,372
XXX,22,578
XXX,146,633
XXX,2941,61
XXX,833,213
XXX,40,66
XXX,9,175
XXX,19,211
XXX,15,208
XXX,12,310
XXX,36,297
XXX,68,271
XXX,20,244
XXX,2,28
XXX,18,940
XXX,4848,278
XXX,57,36
XXX,13,282
XXX,84,536
XXX,21,97
XXX,3,27
XXX,44,189
XXX,487,667
XXX,38,479
XXX,623,231
XXX,12,324
XXX,53,419
XXX,38,259
XXX,138,440
XXX,676,466
XXX,49,360
XXX,20,398
XXX,9,588
XXX,17,114
XXX,17,626
XXX,26,692
XXX,14,247
XXX,291,54
XXX,13,83
XXX,203,401
XXX,10,20
XXX,68,229
XXX,268,228
XXX,130,362
XXX,152,14
XXX,12,22
XXX,501,621
XXX,41,93
XXX,20,250
XXX,15,303
XXX,25,326
XXX,10,324
XXX,35,128
XXX,20,275
XXX,8,549
XXX,360,832
XXX,17,369
XXX,32,164
XXX,17,89
XXX,68,358
XXX,35,671
XXX,23,237
XXX,11,862
XXX,75,350
XXX,24,1034
XXX,11,260
XXX,44,252
XXX,37,265
XXX,11,494
XXX,12,854
XXX,19,674
XXX,35,633
XXX,202,82
XXX,64,289
XXX,19,250
XXX,19,453
XXX,54,520
XXX,20,377
XXX,5,36
XXX,7,198
XXX,545,932
XXX,11,236
XXX,1174,803
XXX,438,862
XXX,12,126
XXX,13,547
XXX,285,373
XXX,58,964
XXX,116,102
XXX,9,34
XXX,419,622
XXX,12,147
XXX,55,12
XXX,91,34
XXX,104,831
XXX,253,281
XXX,39,292
XXX,47,478
XXX,27,3
XXX,28,211
XXX,1740,141
XXX,4075,234
XXX,195,676
XXX,513,910
XXX,2469,7
XXX,2649,18
XXX,20,407
XXX,2043,12
XXX,1206,24
XXX,1604,14
XXX,1001,32
XXX,1344,35
XXX,2423,16
XXX,2797,29
XXX,2068,13
XXX,1625,141
XXX,2130,14
XXX,225,116
XXX,2348,14
XXX,1131,422
XXX,1833,33
XXX,1548,14
XXX,4042,101
XXX,1615,48
XXX,3416,14
XXX,2032,7
XXX,1483,11
XXX,1483,54
XXX,1394,35
XXX,1479,13
XXX,2303,17
XXX,3133,60
XXX,3251,8
XXX,2411,215
XXX,2664,22
XXX,3788,22
XXX,1337,24
XXX,1349,27
XXX,1661,29
XXX,2736,235
XXX,3251,15
XXX,2186,582
XXX,3383,7
XXX,2649,7
XXX,24,35
XXX,26,974
XXX,161,222
XXX,65,534
XXX,10,21
XXX,680,264
XXX,11,461
XXX,20,566
XXX,18,288
XXX,30,956
XXX,86,13
XXX,18,103
XXX,40,57
XXX,107,260
XXX,189,470
XXX,48,218
XXX,33,518
XXX,10,150
XXX,25,605
XXX,93,394
XXX,29,155
XXX,19,251
XXX,44,479
XXX,76,332
XXX,18,273
XXX,21,467
XXX,1155,922
XXX,18,374
XXX,13,406
XXX,83,552
XXX,10,255
XXX,25,565
XXX,24,851
XXX,800,333
XXX,138,123
XXX,202,164
XXX,985,986
XXX,570,1018
XXX,1051,1000
XXX,208,482
XXX,1508,1012
XXX,1009,986
XXX,502,1019
XXX,248,187
XXX,11,220
XXX,22,405
XXX,200,102
XXX,36,703
XXX,575,437
XXX,22,250
XXX,26,313
XXX,14,108
XXX,18,333
XXX,33,368
XXX,22,358
XXX,15,982
XXX,27,318
XXX,18,340
XXX,11,166
XXX,25,367
XXX,42,139
XXX,18,146
XXX,8,74
XXX,98,609
XXX,12,789
XXX,40,626
XXX,40,238
XXX,33,180
XXX,51,60
XXX,2470,38
XXX,22,382
XXX,35,431
XXX,24,281
XXX,21,213
XXX,62,615
XXX,94,111
XXX,156,508
XXX,10,10
XXX,26,633
XXX,11,250
XXX,310,365
XXX,530,169
XXX,3027,175
XXX,291,237
XXX,149,386
XXX,1086,517
XXX,142,324
XXX,160,973
XXX,27,87
XXX,20,240
XXX,146,63
XXX,64,58
XXX,140,236
XXX,64,283
XXX,148,315
XXX,15,228
XXX,10,365
XXX,18,67
XXX,34,448
XXX,838,796
XXX,687,792
XXX,24,95
XXX,17,435
XXX,14,318
XXX,335,448
XXX,13,24
XXX,35,69
XXX,80,22
XXX,9,393
XXX,49,288
XXX,10,261
XXX,16,957
XXX,924,27
XXX,149,121
XXX,109,425
XXX,19,188
XXX,49,5
XXX,31,236
XXX,113,456
XXX,30,787
XXX,17,446
XXX,22,289
XXX,97,9
XXX,13,30
XXX,80,310
XXX,18,297
XXX,15,518
XXX,15,359
XXX,15,436
XXX,24,985
XXX,13,274
XXX,140,420
XXX,9,299
XXX,49,6
XXX,114,6
XXX,43,734
XXX,20,183
XXX,2,10
XXX,198,141
XXX,102,82
XXX,16,254
XXX,15,22
XXX,88,592
XXX,91,326
XXX,209,767
XXX,6,381
XXX,13,40
XXX,14,530
XXX,101,405
XXX,5,570
XXX,48,93
XXX,97,388
XXX,357,423
XXX,121,525
XXX,14,391
XXX,11,29
XXX,14,376
XXX,14,130
XXX,66,259
XXX,12,296
XXX,434,427
XXX,4169,166
XXX,4176,977
XXX,4232,29
XXX,4224,280
XXX,4231,997
XXX,81,415
XXX,26,460
XXX,22,188
XXX,20,414
XXX,4,10
XXX,8,134
XXX,13,50
XXX,4,453
XXX,10,29
XXX,17,456
XXX,46,329
XXX,4,328
XXX,133,903
XXX,103,422
XXX,9,101
XXX,37,362
XXX,11,400
XXX,465,393
XXX,31,941
XXX,1261,971
XXX,228,267
XXX,18,246
XXX,19,290
XXX,120,921
XXX,41,645
XXX,21,227
XXX,20,232
XXX,32,653
XXX,34,513
XXX,12,136
XXX,11,409
XXX,31,189
XXX,12,54
XXX,2,10
XXX,21,132
XXX,643,442
XXX,119,110
XXX,13,245
XXX,51,565
XXX,140,29
XXX,16,146
XXX,50,217
XXX,69,101
XXX,23,235
XXX,9,235
XXX,35,153
XXX,91,804
XXX,233,299
XXX,36,264
XXX,177,388
XXX,11,169
XXX,1373,47
XXX,63,141
XXX,6,335
XXX,22,453
XXX,45,281
XXX,17,153
XXX,26,388
XXX,490,560
XXX,455,399
XXX,26,412
XXX,8,57
XXX,35,458
XXX,19,631
XXX,15,391
XXX,18,253
XXX,86,35
XXX,32,559
XXX,11,195
XXX,18,246
XXX,82,445
XXX,2790,83
XXX,30,462
XXX,11,47
XXX,14,154
XXX,3,292
XXX,9,184
XXX,42,231
XXX,27,754
XXX,1150,498
XXX,976,603
XXX,1159,532
XXX,64,335
XXX,30,202
XXX,262,120
XXX,37,233
XXX,71,499
XXX,77,110
XXX,20,229
XXX,81,10
XXX,23,253
XXX,82,108
XXX,793,302
XXX,459,384
XXX,3052,683
XXX,27,453
XXX,15,3
XXX,16,173
XXX,452,14
XXX,44,475
XXX,18,243
XXX,26,20
XXX,13,159
XXX,12,475
XXX,159,26
XXX,8,103
XXX,33,607
XXX,42,710
XXX,50,557
XXX,108,385
XXX,7,516
XXX,4,37
XXX,55,331
XXX,222,590
XXX,24,131
XXX,26,299
XXX,1092,524
XXX,27,442
XXX,12,60
XXX,385,84
XXX,170,374
XXX,39,96
XXX,10,533
XXX,84,573
XXX,12,375
XXX,9,520
XXX,262,513
XXX,9,902
XXX,12,287
XXX,41,602
XXX,108,89
XXX,238,798
XXX,5,244
XXX,57,662
XXX,28,202
XXX,28,495
XXX,16,236
XXX,230,746
XXX,19,115
XXX,17,494
XXX,78,319
XXX,11,212
XXX,10,29
XXX,177,99
XXX,52,203
XXX,11,56
XXX,180,166
XXX,38,441
XXX,12,371
XXX,17,393
XXX,17,258
XXX,24,25
XXX,6,205
XXX,18,274
XXX,6,12
XXX,15,298
XXX,12,398
XXX,49,494
XXX,20,465
XXX,75,510
XXX,549,245
XXX,598,209
XXX,159,128
XXX,5,82
XXX,8,109
XXX,22,96
XXX,45,203
XXX,10,22
XXX,26,458
XXX,625,177
XXX,465,815
XXX,986,204
XXX,12,218
XXX,101,387
XXX,95,538
XXX,11,299
XXX,2,27
XXX,17,474
XXX,1159,759
XXX,90,28
XXX,1123,420
XXX,31,542
XXX,315,610
XXX,22,287
XXX,35,549
XXX,33,387
XXX,19,205
XXX,181,20
XXX,13,179
XXX,20,417
XXX,16,276
XXX,87,563
XXX,752,183
XXX,43,464
XXX,60,853
XXX,51,302
XXX,17,408
XXX,2035,722
XXX,90,120
XXX,36,250
XXX,445,756
XXX,31,42
XXX,14,377
XXX,10,504
XXX,24,259
XXX,14,277
XXX,28,420
XXX,15,336
XXX,8,78
XXX,68,725
XXX,21,259
XXX,438,497
XXX,6,273
XXX,380,913
XXX,15,249
XXX,7,33
XXX,59,944
XXX,633,310
XXX,56,283
XXX,74,50
XXX,10,345
XXX,17,816
XXX,20,117
XXX,2722,2
XXX,2493,978
XXX,26,912
XXX,2222,112
XXX,3,22
XXX,25,402
XXX,16,779
XXX,87,117
XXX,18,512
XXX,633,541
XXX,15,485
XXX,22,696
XXX,1130,77
XXX,27,365
XXX,8,24
XXX,4,107
XXX,31,21
XXX,67,27
XXX,2565,39
XXX,1823,302
XXX,188,6
XXX,17,905
XXX,17,450
XXX,50,587
XXX,3,275
XXX,20,406
XXX,72,12
XXX,37,102
XXX,1262,202
XXX,4539,826
XXX,474,644
XXX,22,391
XXX,14,347
XXX,679,40
XXX,13,435
XXX,25,29
XXX,33,32
XXX,144,86
XXX,889,481
XXX,14,390
XXX,46,283
XXX,790,312
XXX,852,134
XXX,139,209
XXX,352,813
XXX,164,129
XXX,139,210
XXX,8,194
XXX,57,135
XXX,210,172
XXX,638,669
XXX,77,605
XXX,194,976
XXX,19,342
XXX,191,125
XXX,12,184
XXX,36,200
XXX,941,576
XXX,19,34
XXX,46,319
XXX,74,585
XXX,14,858
XXX,7,229
XXX,3,42
XXX,22,316
XXX,63,419
XXX,702,465
XXX,32,397
XXX,232,98
XXX,10,478
XXX,7,95
XXX,31,781
XXX,14,91
XXX,8,101
XXX,52,46
XXX,11,260
XXX,4,259
XXX,14,25
XXX,14,454
XXX,25,216
XXX,9,368
XXX,10,32
XXX,119,99
XXX,17,688
XXX,156,389
